DBN,School Name,Cohort Year,Cohort Category,Demographic,Total Cohort Num,Total Grads Num,Total Grads Pct of cohort,Total Regents Num,Total Regents Pct of cohort,Total Regents Pct of grads,Advanced Regents Num,Advanced Regents Pct of cohort,Advanced Regents Pct of grads,Regents w/o Advanced Num,Regents w/o Advanced Pct of cohort,Regents w/o Advanced Pct of grads,Local Num,Local Pct of cohort,Local Pct of grads,Still Enrolled Num,Still Enrolled Pct of cohort,Dropped Out Num,Dropped Out Pct of cohort
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,6 Year,Asian,9, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year  June,Asian,9, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year August,Asian,9, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year  June,Asian,10, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year August,Asian,10, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year  June,Asian,7, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year August,Asian,7, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2003,4 Year  June,Black,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2003,5 Year,Black,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2003,6 Year,Black,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,4 Year  June,Black,23,15,65.20%,5,21.70%,33.30%, -   ,0.00%,0.00%,5,21.70%,33.30%,10,43.50%,66.70%,6,26.10%,2,8.70%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,5 Year,Black,24,15,62.50%,5,20.80%,33.30%, -   ,0.00%,0.00%,5,20.80%,33.30%,10,41.70%,66.70%,1,4.20%,6,25.00%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,6 Year,Black,23,15,65.20%,5,21.70%,33.30%, -   ,0.00%,0.00%,5,21.70%,33.30%,10,43.50%,66.70%,1,4.30%,6,26.10%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,4 Year  June,Black,21,16,76.20%,8,38.10%,50.00%, -   ,0.00%,0.00%,8,38.10%,50.00%,8,38.10%,50.00%,3,14.30%,1,4.80%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,4 Year August,Black,21,17,81.00%,8,38.10%,47.10%, -   ,0.00%,0.00%,8,38.10%,47.10%,9,42.90%,52.90%,2,9.50%,1,4.80%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,5 Year,Black,21,17,81.00%,8,38.10%,47.10%, -   ,0.00%,0.00%,8,38.10%,47.10%,9,42.90%,52.90%,2,9.50%,1,4.80%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,6 Year,Black,21,17,81.00%,8,38.10%,47.10%, -   ,0.00%,0.00%,8,38.10%,47.10%,9,42.90%,52.90%,1,4.80%,2,9.50%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year  June,Black,24,16,66.70%,14,58.30%,87.50%, -   ,0.00%,0.00%,14,58.30%,87.50%,2,8.30%,12.50%,5,20.80%,1,4.20%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year August,Black,24,17,70.80%,15,62.50%,88.20%, -   ,0.00%,0.00%,15,62.50%,88.20%,2,8.30%,11.80%,4,16.70%,1,4.20%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year  June,Black,22,16,72.70%,14,63.60%,87.50%, -   ,0.00%,0.00%,14,63.60%,87.50%,2,9.10%,12.50%, -   ,0.00%,3,13.60%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year August,Black,22,16,72.70%,14,63.60%,87.50%, -   ,0.00%,0.00%,14,63.60%,87.50%,2,9.10%,12.50%, -   ,0.00%,3,13.60%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year  June,Black,18, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year August,Black,18, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2003,4 Year  June,Hispanic,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2003,5 Year,Hispanic,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2003,6 Year,Hispanic,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,4 Year  June,Hispanic,20, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,5 Year,Hispanic,22,14,63.60%,6,27.30%,42.90%, -   ,0.00%,0.00%,6,27.30%,42.90%,8,36.40%,57.10%,3,13.60%,5,22.70%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,6 Year,Hispanic,21,16,76.20%,6,28.60%,37.50%, -   ,0.00%,0.00%,6,28.60%,37.50%,10,47.60%,62.50%,1,4.80%,4,19.00%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,4 Year  June,Hispanic,31,16,51.60%,12,38.70%,75.00%, -   ,0.00%,0.00%,12,38.70%,75.00%,4,12.90%,25.00%,6,19.40%,7,22.60%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,4 Year August,Hispanic,31,16,51.60%,12,38.70%,75.00%, -   ,0.00%,0.00%,12,38.70%,75.00%,4,12.90%,25.00%,6,19.40%,7,22.60%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,5 Year,Hispanic,32,18,56.30%,13,40.60%,72.20%, -   ,0.00%,0.00%,13,40.60%,72.20%,5,15.60%,27.80%,2,6.30%,9,28.10%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,6 Year,Hispanic,31,19,61.30%,14,45.20%,73.70%, -   ,0.00%,0.00%,14,45.20%,73.70%,5,16.10%,26.30%, -   ,0.00%,8,25.80%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year  June,Hispanic,42,17,40.50%,14,33.30%,82.40%, -   ,0.00%,0.00%,14,33.30%,82.40%,3,7.10%,17.60%,10,23.80%,10,23.80%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year August,Hispanic,42,17,40.50%,14,33.30%,82.40%, -   ,0.00%,0.00%,14,33.30%,82.40%,3,7.10%,17.60%,10,23.80%,10,23.80%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year  June,Hispanic,37,18,48.60%,14,37.80%,77.80%, -   ,0.00%,0.00%,14,37.80%,77.80%,4,10.80%,22.20%, -   ,0.00%,15,40.50%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year August,Hispanic,37,18,48.60%,14,37.80%,77.80%, -   ,0.00%,0.00%,14,37.80%,77.80%,4,10.80%,22.20%, -   ,0.00%,15,40.50%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year  June,Hispanic,50,24,48.00%,19,38.00%,79.20%, -   ,0.00%,0.00%,19,38.00%,79.20%,5,10.00%,20.80%,17,34.00%,4,8.00%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year August,Hispanic,50,28,56.00%,20,40.00%,71.40%, -   ,0.00%,0.00%,20,40.00%,71.40%,8,16.00%,28.60%,14,28.00%,4,8.00%
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,4 Year  June,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,5 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2004,6 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,4 Year  June,White,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,4 Year August,White,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,5 Year,White,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2005,6 Year,White,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year  June,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,4 Year August,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year  June,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2006,5 Year August,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year  June,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2007,4 Year August,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,4 Year  June,Asian,23,19,82.60%,14,60.90%,73.70%,7,30.40%,36.80%,7,30.40%,36.80%,5,21.70%,26.30%,2,8.70%,2,8.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,5 Year,Asian,23,21,91.30%,15,65.20%,71.40%,7,30.40%,33.30%,8,34.80%,38.10%,6,26.10%,28.60%, -   ,0.00%,2,8.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,6 Year,Asian,23,21,91.30%,15,65.20%,71.40%,7,30.40%,33.30%,8,34.80%,38.10%,6,26.10%,28.60%, -   ,0.00%,2,8.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,4 Year  June,Asian,20, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,5 Year,Asian,20, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,6 Year,Asian,20, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,4 Year  June,Asian,30,27,90.00%,18,60.00%,66.70%,8,26.70%,29.60%,10,33.30%,37.00%,9,30.00%,33.30%,2,6.70%,1,3.30%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,5 Year,Asian,30,28,93.30%,18,60.00%,64.30%,8,26.70%,28.60%,10,33.30%,35.70%,10,33.30%,35.70%,1,3.30%,1,3.30%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,6 Year,Asian,30,28,93.30%,18,60.00%,64.30%,8,26.70%,28.60%,10,33.30%,35.70%,10,33.30%,35.70%, -   ,0.00%,2,6.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,4 Year  June,Asian,42,31,73.80%,18,42.90%,58.10%,5,11.90%,16.10%,13,31.00%,41.90%,13,31.00%,41.90%,11,26.20%, -   ,0.00%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,5 Year,Asian,41,33,80.50%,19,46.30%,57.60%,5,12.20%,15.20%,14,34.10%,42.40%,14,34.10%,42.40%,2,4.90%,4,9.80%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,6 Year,Asian,40,33,82.50%,19,47.50%,57.60%,5,12.50%,15.20%,14,35.00%,42.40%,14,35.00%,42.40%,1,2.50%,4,10.00%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,4 Year  June,Asian,23,16,69.60%,11,47.80%,68.80%,1,4.30%,6.30%,10,43.50%,62.50%,5,21.70%,31.30%,6,26.10%,1,4.30%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,4 Year August,Asian,23,18,78.30%,11,47.80%,61.10%,1,4.30%,5.60%,10,43.50%,55.60%,7,30.40%,38.90%,4,17.40%,1,4.30%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,5 Year,Asian,24,19,79.20%,11,45.80%,57.90%,1,4.20%,5.30%,10,41.70%,52.60%,8,33.30%,42.10%, -   ,0.00%,3,12.50%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,6 Year,Asian,23,19,82.60%,11,47.80%,57.90%,1,4.30%,5.30%,10,43.50%,52.60%,8,34.80%,42.10%, -   ,0.00%,3,13.00%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,4 Year  June,Asian,21,15,71.40%,13,61.90%,86.70%,4,19.00%,26.70%,9,42.90%,60.00%,2,9.50%,13.30%,5,23.80%,1,4.80%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,4 Year August,Asian,21,16,76.20%,13,61.90%,81.30%,4,19.00%,25.00%,9,42.90%,56.30%,3,14.30%,18.80%,4,19.00%,1,4.80%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,5 Year  June,Asian,21,17,81.00%,13,61.90%,76.50%,4,19.00%,23.50%,9,42.90%,52.90%,4,19.00%,23.50%,1,4.80%,2,9.50%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,5 Year August,Asian,21,17,81.00%,13,61.90%,76.50%,4,19.00%,23.50%,9,42.90%,52.90%,4,19.00%,23.50%,1,4.80%,2,9.50%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2007,4 Year  June,Asian,35,29,82.90%,25,71.40%,86.20%,12,34.30%,41.40%,13,37.10%,44.80%,4,11.40%,13.80%,4,11.40%,1,2.90%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2007,4 Year August,Asian,35,30,85.70%,26,74.30%,86.70%,12,34.30%,40.00%,14,40.00%,46.70%,4,11.40%,13.30%,3,8.60%,1,2.90%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,4 Year  June,Black,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,5 Year,Black,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,6 Year,Black,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,4 Year  June,Black,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,5 Year,Black,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,6 Year,Black,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,4 Year  June,Black,8, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,5 Year,Black,8, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,6 Year,Black,9, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,4 Year  June,Black,16, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,5 Year,Black,16, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,6 Year,Black,15, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,4 Year  June,Black,19, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,4 Year August,Black,19, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,5 Year,Black,17, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,6 Year,Black,17, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,4 Year  June,Black,26,6,23.10%,5,19.20%,83.30%, -   ,0.00%,0.00%,5,19.20%,83.30%,1,3.80%,16.70%,16,61.50%,2,7.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,4 Year August,Black,26,9,34.60%,5,19.20%,55.60%, -   ,0.00%,0.00%,5,19.20%,55.60%,4,15.40%,44.40%,13,50.00%,2,7.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,5 Year  June,Black,26,13,50.00%,5,19.20%,38.50%, -   ,0.00%,0.00%,5,19.20%,38.50%,8,30.80%,61.50%,5,19.20%,5,19.20%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2006,5 Year August,Black,26,16,61.50%,6,23.10%,37.50%, -   ,0.00%,0.00%,6,23.10%,37.50%,10,38.50%,62.50%,2,7.70%,5,19.20%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2007,4 Year  June,Black,32,20,62.50%,14,43.80%,70.00%,2,6.30%,10.00%,12,37.50%,60.00%,6,18.80%,30.00%,9,28.10%,3,9.40%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2007,4 Year August,Black,32,23,71.90%,15,46.90%,65.20%,2,6.30%,8.70%,13,40.60%,56.50%,8,25.00%,34.80%,6,18.80%,3,9.40%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,4 Year  June,Hispanic,30,20,66.70%,12,40.00%,60.00%, -   ,0.00%,0.00%,12,40.00%,60.00%,8,26.70%,40.00%,5,16.70%,4,13.30%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,5 Year,Hispanic,30,24,80.00%,13,43.30%,54.20%, -   ,0.00%,0.00%,13,43.30%,54.20%,11,36.70%,45.80%, -   ,0.00%,5,16.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2001,6 Year,Hispanic,30,24,80.00%,13,43.30%,54.20%, -   ,0.00%,0.00%,13,43.30%,54.20%,11,36.70%,45.80%, -   ,0.00%,5,16.70%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,4 Year  June,Hispanic,24,12,50.00%,6,25.00%,50.00%,1,4.20%,8.30%,5,20.80%,41.70%,6,25.00%,50.00%,10,41.70%,1,4.20%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,5 Year,Hispanic,24,19,79.20%,9,37.50%,47.40%,1,4.20%,5.30%,8,33.30%,42.10%,10,41.70%,52.60%,2,8.30%,2,8.30%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2002,6 Year,Hispanic,24,19,79.20%,9,37.50%,47.40%,1,4.20%,5.30%,8,33.30%,42.10%,10,41.70%,52.60%,2,8.30%,2,8.30%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,4 Year  June,Hispanic,44,30,68.20%,15,34.10%,50.00%,3,6.80%,10.00%,12,27.30%,40.00%,15,34.10%,50.00%,7,15.90%,7,15.90%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,5 Year,Hispanic,44,34,77.30%,17,38.60%,50.00%,3,6.80%,8.80%,14,31.80%,41.20%,17,38.60%,50.00%,1,2.30%,9,20.50%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2003,6 Year,Hispanic,45,35,77.80%,17,37.80%,48.60%,3,6.70%,8.60%,14,31.10%,40.00%,18,40.00%,51.40%,1,2.20%,9,20.00%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,4 Year  June,Hispanic,49,27,55.10%,9,18.40%,33.30%,1,2.00%,3.70%,8,16.30%,29.60%,18,36.70%,66.70%,18,36.70%,4,8.20%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,5 Year,Hispanic,50,32,64.00%,10,20.00%,31.30%,1,2.00%,3.10%,9,18.00%,28.10%,22,44.00%,68.80%,3,6.00%,11,22.00%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2004,6 Year,Hispanic,50,33,66.00%,11,22.00%,33.30%,1,2.00%,3.00%,10,20.00%,30.30%,22,44.00%,66.70%, -   ,0.00%,14,28.00%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,4 Year  June,Hispanic,64,28,43.80%,13,20.30%,46.40%,2,3.10%,7.10%,11,17.20%,39.30%,15,23.40%,53.60%,22,34.40%,10,15.60%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,4 Year August,Hispanic,64,31,48.40%,13,20.30%,41.90%,2,3.10%,6.50%,11,17.20%,35.50%,18,28.10%,58.10%,19,29.70%,10,15.60%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,5 Year,Hispanic,61,39,63.90%,14,23.00%,35.90%,2,3.30%,5.10%,12,19.70%,30.80%,25,41.00%,64.10%,4,6.60%,15,24.60%
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2005,6 Year,Hispanic,58,39,67.20%,14,24.10%,35.90%,2,3.40%,5.10%,12,20.70%,30.80%,25,43.10%,64.10%,1,1.70%,16,27.60%
